,Unnamed: 0,Name,A1,A2,B,X1,X2,X3,X4,A1 NumberofProtons,A1 NumberofNeutrons,A1 NumberofShells,A1 SpecificHeat,A1 Density,A1 Ion Radius,A1 FirstIonization,A1 AtomicMass,A1 MeltingPoint,A2 NumberofProtons,A2 NumberofNeutrons,A2 NumberofShells,A2 SpecificHeat,A2 Density,A2 Ion Radius,A2 FirstIonization,A2 AtomicMass,A2 MeltingPoint,B NumberofProtons,B NumberofNeutrons,B NumberofShells,B SpecificHeat,B Density,B Ion Radius,B FirstIonization,B AtomicMass,B MeltingPoint,X1 NumberofProtons,X1 NumberofNeutrons,X1 NumberofShells,X1 SpecificHeat,X1 Density,X1 Ion Radius,X1 FirstIonization,X1 AtomicMass,X1 MeltingPoint,X2 NumberofProtons,X2 NumberofNeutrons,X2 NumberofShells,X2 SpecificHeat,X2 Density,X2 Ion Radius,X2 FirstIonization,X2 AtomicMass,X2 MeltingPoint,X3 NumberofProtons,X3 NumberofNeutrons,X3 NumberofShells,X3 SpecificHeat,X3 Density,X3 Ion Radius,X3 FirstIonization,X3 AtomicMass,X3 MeltingPoint,X4 NumberofProtons,X4 NumberofNeutrons,X4 NumberofShells,X4 SpecificHeat,X4 Density,X4 Ion Radius,X4 FirstIonization,X4 AtomicMass,X4 MeltingPoint
7207,7207,CsNaCdI2ClF,Cs,Na,Cd,Cl,F,I,I,55,78,6,0.242,1.87,167.0,3.8939,132.905,301.7,11,12,3,1.228,0.971,102.0,5.1391,22.99,371.15,48,64,5,0.232,8.69,97.0,8.9938,112.411,594.33,17,18,3,0.479,0.00321,181.0,12.9676,35.453,172.31,9,10,2,0.824,0.0017,133.0,17.4228,18.998,53.63,53,74,5,0.214,4.93,220.0,10.4513,126.904,386.65,53,74,5,0.214,4.93,220.0,10.4513,126.904,386.65
7208,7208,CsNaCdF2ClBr,Cs,Na,Cd,Cl,Br,F,F,55,78,6,0.242,1.87,167.0,3.8939,132.905,301.7,11,12,3,1.228,0.971,102.0,5.1391,22.99,371.15,48,64,5,0.232,8.69,97.0,8.9938,112.411,594.33,17,18,3,0.479,0.00321,181.0,12.9676,35.453,172.31,35,45,4,0.474,3.12,196.0,11.8138,79.904,266.05,9,10,2,0.824,0.0017,133.0,17.4228,18.998,53.63,9,10,2,0.824,0.0017,133.0,17.4228,18.998,53.63
7209,7209,CsNaCdI2ClBr,Cs,Na,Cd,Cl,Br,I,I,55,78,6,0.242,1.87,167.0,3.8939,132.905,301.7,11,12,3,1.228,0.971,102.0,5.1391,22.99,371.15,48,64,5,0.232,8.69,97.0,8.9938,112.411,594.33,17,18,3,0.479,0.00321,181.0,12.9676,35.453,172.31,35,45,4,0.474,3.12,196.0,11.8138,79.904,266.05,53,74,5,0.214,4.93,220.0,10.4513,126.904,386.65,53,74,5,0.214,4.93,220.0,10.4513,126.904,386.65
7210,7210,CsNaCdF2ClI,Cs,Na,Cd,Cl,I,F,F,55,78,6,0.242,1.87,167.0,3.8939,132.905,301.7,11,12,3,1.228,0.971,102.0,5.1391,22.99,371.15,48,64,5,0.232,8.69,97.0,8.9938,112.411,594.33,17,18,3,0.479,0.00321,181.0,12.9676,35.453,172.31,53,74,5,0.214,4.93,220.0,10.4513,126.904,386.65,9,10,2,0.824,0.0017,133.0,17.4228,18.998,53.63,9,10,2,0.824,0.0017,133.0,17.4228,18.998,53.63
7211,7211,CsNaCdBr2ClI,Cs,Na,Cd,Cl,I,Br,Br,55,78,6,0.242,1.87,167.0,3.8939,132.905,301.7,11,12,3,1.228,0.971,102.0,5.1391,22.99,371.15,48,64,5,0.232,8.69,97.0,8.9938,112.411,594.33,17,18,3,0.479,0.00321,181.0,12.9676,35.453,172.31,53,74,5,0.214,4.93,220.0,10.4513,126.904,386.65,35,45,4,0.474,3.12,196.0,11.8138,79.904,266.05,35,45,4,0.474,3.12,196.0,11.8138,79.904,266.05
7212,7212,CsNaCdCl2BrF,Cs,Na,Cd,Br,F,Cl,Cl,55,78,6,0.242,1.87,167.0,3.8939,132.905,301.7,11,12,3,1.228,0.971,102.0,5.1391,22.99,371.15,48,64,5,0.232,8.69,97.0,8.9938,112.411,594.33,35,45,4,0.474,3.12,196.0,11.8138,79.904,266.05,9,10,2,0.824,0.0017,133.0,17.4228,18.998,53.63,17,18,3,0.479,0.00321,181.0,12.9676,35.453,172.31,17,18,3,0.479,0.00321,181.0,12.9676,35.453,172.31
7213,7213,CsNaCdI2BrF,Cs,Na,Cd,Br,F,I,I,55,78,6,0.242,1.87,167.0,3.8939,132.905,301.7,11,12,3,1.228,0.971,102.0,5.1391,22.99,371.15,48,64,5,0.232,8.69,97.0,8.9938,112.411,594.33,35,45,4,0.474,3.12,196.0,11.8138,79.904,266.05,9,10,2,0.824,0.0017,133.0,17.4228,18.998,53.63,53,74,5,0.214,4.93,220.0,10.4513,126.904,386.65,53,74,5,0.214,4.93,220.0,10.4513,126.904,386.65
7214,7214,CsNaCdF2BrCl,Cs,Na,Cd,Br,Cl,F,F,55,78,6,0.242,1.87,167.0,3.8939,132.905,301.7,11,12,3,1.228,0.971,102.0,5.1391,22.99,371.15,48,64,5,0.232,8.69,97.0,8.9938,112.411,594.33,35,45,4,0.474,3.12,196.0,11.8138,79.904,266.05,17,18,3,0.479,0.00321,181.0,12.9676,35.453,172.31,9,10,2,0.824,0.0017,133.0,17.4228,18.998,53.63,9,10,2,0.824,0.0017,133.0,17.4228,18.998,53.63
7215,7215,CsNaCdI2BrCl,Cs,Na,Cd,Br,Cl,I,I,55,78,6,0.242,1.87,167.0,3.8939,132.905,301.7,11,12,3,1.228,0.971,102.0,5.1391,22.99,371.15,48,64,5,0.232,8.69,97.0,8.9938,112.411,594.33,35,45,4,0.474,3.12,196.0,11.8138,79.904,266.05,17,18,3,0.479,0.00321,181.0,12.9676,35.453,172.31,53,74,5,0.214,4.93,220.0,10.4513,126.904,386.65,53,74,5,0.214,4.93,220.0,10.4513,126.904,386.65
7216,7216,CsNaCdF2BrI,Cs,Na,Cd,Br,I,F,F,55,78,6,0.242,1.87,167.0,3.8939,132.905,301.7,11,12,3,1.228,0.971,102.0,5.1391,22.99,371.15,48,64,5,0.232,8.69,97.0,8.9938,112.411,594.33,35,45,4,0.474,3.12,196.0,11.8138,79.904,266.05,53,74,5,0.214,4.93,220.0,10.4513,126.904,386.65,9,10,2,0.824,0.0017,133.0,17.4228,18.998,53.63,9,10,2,0.824,0.0017,133.0,17.4228,18.998,53.63
7217,7217,CsNaCdCl2BrI,Cs,Na,Cd,Br,I,Cl,Cl,55,78,6,0.242,1.87,167.0,3.8939,132.905,301.7,11,12,3,1.228,0.971,102.0,5.1391,22.99,371.15,48,64,5,0.232,8.69,97.0,8.9938,112.411,594.33,35,45,4,0.474,3.12,196.0,11.8138,79.904,266.05,53,74,5,0.214,4.93,220.0,10.4513,126.904,386.65,17,18,3,0.479,0.00321,181.0,12.9676,35.453,172.31,17,18,3,0.479,0.00321,181.0,12.9676,35.453,172.31
7218,7218,CsNaCdCl2IF,Cs,Na,Cd,I,F,Cl,Cl,55,78,6,0.242,1.87,167.0,3.8939,132.905,301.7,11,12,3,1.228,0.971,102.0,5.1391,22.99,371.15,48,64,5,0.232,8.69,97.0,8.9938,112.411,594.33,53,74,5,0.214,4.93,220.0,10.4513,126.904,386.65,9,10,2,0.824,0.0017,133.0,17.4228,18.998,53.63,17,18,3,0.479,0.00321,181.0,12.9676,35.453,172.31,17,18,3,0.479,0.00321,181.0,12.9676,35.453,172.31
7219,7219,CsNaCdBr2IF,Cs,Na,Cd,I,F,Br,Br,55,78,6,0.242,1.87,167.0,3.8939,132.905,301.7,11,12,3,1.228,0.971,102.0,5.1391,22.99,371.15,48,64,5,0.232,8.69,97.0,8.9938,112.411,594.33,53,74,5,0.214,4.93,220.0,10.4513,126.904,386.65,9,10,2,0.824,0.0017,133.0,17.4228,18.998,53.63,35,45,4,0.474,3.12,196.0,11.8138,79.904,266.05,35,45,4,0.474,3.12,196.0,11.8138,79.904,266.05
7220,7220,CsNaCdF2ICl,Cs,Na,Cd,I,Cl,F,F,55,78,6,0.242,1.87,167.0,3.8939,132.905,301.7,11,12,3,1.228,0.971,102.0,5.1391,22.99,371.15,48,64,5,0.232,8.69,97.0,8.9938,112.411,594.33,53,74,5,0.214,4.93,220.0,10.4513,126.904,386.65,17,18,3,0.479,0.00321,181.0,12.9676,35.453,172.31,9,10,2,0.824,0.0017,133.0,17.4228,18.998,53.63,9,10,2,0.824,0.0017,133.0,17.4228,18.998,53.63
7221,7221,CsNaCdBr2ICl,Cs,Na,Cd,I,Cl,Br,Br,55,78,6,0.242,1.87,167.0,3.8939,132.905,301.7,11,12,3,1.228,0.971,102.0,5.1391,22.99,371.15,48,64,5,0.232,8.69,97.0,8.9938,112.411,594.33,53,74,5,0.214,4.93,220.0,10.4513,126.904,386.65,17,18,3,0.479,0.00321,181.0,12.9676,35.453,172.31,35,45,4,0.474,3.12,196.0,11.8138,79.904,266.05,35,45,4,0.474,3.12,196.0,11.8138,79.904,266.05
7222,7222,CsNaCdF2IBr,Cs,Na,Cd,I,Br,F,F,55,78,6,0.242,1.87,167.0,3.8939,132.905,301.7,11,12,3,1.228,0.971,102.0,5.1391,22.99,371.15,48,64,5,0.232,8.69,97.0,8.9938,112.411,594.33,53,74,5,0.214,4.93,220.0,10.4513,126.904,386.65,35,45,4,0.474,3.12,196.0,11.8138,79.904,266.05,9,10,2,0.824,0.0017,133.0,17.4228,18.998,53.63,9,10,2,0.824,0.0017,133.0,17.4228,18.998,53.63
7223,7223,CsNaCdCl2IBr,Cs,Na,Cd,I,Br,Cl,Cl,55,78,6,0.242,1.87,167.0,3.8939,132.905,301.7,11,12,3,1.228,0.971,102.0,5.1391,22.99,371.15,48,64,5,0.232,8.69,97.0,8.9938,112.411,594.33,53,74,5,0.214,4.93,220.0,10.4513,126.904,386.65,35,45,4,0.474,3.12,196.0,11.8138,79.904,266.05,17,18,3,0.479,0.00321,181.0,12.9676,35.453,172.31,17,18,3,0.479,0.00321,181.0,12.9676,35.453,172.31
7224,7224,CsNaCoBr2FCl,Cs,Na,Co,F,Cl,Br,Br,55,78,6,0.242,1.87,167.0,3.8939,132.905,301.7,11,12,3,1.228,0.971,102.0,5.1391,22.99,371.15,27,32,4,0.421,8.86,74.5,7.881,58.933,1768.15,9,10,2,0.824,0.0017,133.0,17.4228,18.998,53.63,17,18,3,0.479,0.00321,181.0,12.9676,35.453,172.31,35,45,4,0.474,3.12,196.0,11.8138,79.904,266.05,35,45,4,0.474,3.12,196.0,11.8138,79.904,266.05
7225,7225,CsNaCoI2FCl,Cs,Na,Co,F,Cl,I,I,55,78,6,0.242,1.87,167.0,3.8939,132.905,301.7,11,12,3,1.228,0.971,102.0,5.1391,22.99,371.15,27,32,4,0.421,8.86,74.5,7.881,58.933,1768.15,9,10,2,0.824,0.0017,133.0,17.4228,18.998,53.63,17,18,3,0.479,0.00321,181.0,12.9676,35.453,172.31,53,74,5,0.214,4.93,220.0,10.4513,126.904,386.65,53,74,5,0.214,4.93,220.0,10.4513,126.904,386.65
7226,7226,CsNaCoCl2FBr,Cs,Na,Co,F,Br,Cl,Cl,55,78,6,0.242,1.87,167.0,3.8939,132.905,301.7,11,12,3,1.228,0.971,102.0,5.1391,22.99,371.15,27,32,4,0.421,8.86,74.5,7.881,58.933,1768.15,9,10,2,0.824,0.0017,133.0,17.4228,18.998,53.63,35,45,4,0.474,3.12,196.0,11.8138,79.904,266.05,17,18,3,0.479,0.00321,181.0,12.9676,35.453,172.31,17,18,3,0.479,0.00321,181.0,12.9676,35.453,172.31
7227,7227,CsNaCoI2FBr,Cs,Na,Co,F,Br,I,I,55,78,6,0.242,1.87,167.0,3.8939,132.905,301.7,11,12,3,1.228,0.971,102.0,5.1391,22.99,371.15,27,32,4,0.421,8.86,74.5,7.881,58.933,1768.15,9,10,2,0.824,0.0017,133.0,17.4228,18.998,53.63,35,45,4,0.474,3.12,196.0,11.8138,79.904,266.05,53,74,5,0.214,4.93,220.0,10.4513,126.904,386.65,53,74,5,0.214,4.93,220.0,10.4513,126.904,386.65
7228,7228,CsNaCoCl2FI,Cs,Na,Co,F,I,Cl,Cl,55,78,6,0.242,1.87,167.0,3.8939,132.905,301.7,11,12,3,1.228,0.971,102.0,5.1391,22.99,371.15,27,32,4,0.421,8.86,74.5,7.881,58.933,1768.15,9,10,2,0.824,0.0017,133.0,17.4228,18.998,53.63,53,74,5,0.214,4.93,220.0,10.4513,126.904,386.65,17,18,3,0.479,0.00321,181.0,12.9676,35.453,172.31,17,18,3,0.479,0.00321,181.0,12.9676,35.453,172.31
7229,7229,CsNaCoBr2FI,Cs,Na,Co,F,I,Br,Br,55,78,6,0.242,1.87,167.0,3.8939,132.905,301.7,11,12,3,1.228,0.971,102.0,5.1391,22.99,371.15,27,32,4,0.421,8.86,74.5,7.881,58.933,1768.15,9,10,2,0.824,0.0017,133.0,17.4228,18.998,53.63,53,74,5,0.214,4.93,220.0,10.4513,126.904,386.65,35,45,4,0.474,3.12,196.0,11.8138,79.904,266.05,35,45,4,0.474,3.12,196.0,11.8138,79.904,266.05
7230,7230,CsNaCoBr2ClF,Cs,Na,Co,Cl,F,Br,Br,55,78,6,0.242,1.87,167.0,3.8939,132.905,301.7,11,12,3,1.228,0.971,102.0,5.1391,22.99,371.15,27,32,4,0.421,8.86,74.5,7.881,58.933,1768.15,17,18,3,0.479,0.00321,181.0,12.9676,35.453,172.31,9,10,2,0.824,0.0017,133.0,17.4228,18.998,53.63,35,45,4,0.474,3.12,196.0,11.8138,79.904,266.05,35,45,4,0.474,3.12,196.0,11.8138,79.904,266.05
7231,7231,CsNaCoI2ClF,Cs,Na,Co,Cl,F,I,I,55,78,6,0.242,1.87,167.0,3.8939,132.905,301.7,11,12,3,1.228,0.971,102.0,5.1391,22.99,371.15,27,32,4,0.421,8.86,74.5,7.881,58.933,1768.15,17,18,3,0.479,0.00321,181.0,12.9676,35.453,172.31,9,10,2,0.824,0.0017,133.0,17.4228,18.998,53.63,53,74,5,0.214,4.93,220.0,10.4513,126.904,386.65,53,74,5,0.214,4.93,220.0,10.4513,126.904,386.65
7232,7232,CsNaCoF2ClBr,Cs,Na,Co,Cl,Br,F,F,55,78,6,0.242,1.87,167.0,3.8939,132.905,301.7,11,12,3,1.228,0.971,102.0,5.1391,22.99,371.15,27,32,4,0.421,8.86,74.5,7.881,58.933,1768.15,17,18,3,0.479,0.00321,181.0,12.9676,35.453,172.31,35,45,4,0.474,3.12,196.0,11.8138,79.904,266.05,9,10,2,0.824,0.0017,133.0,17.4228,18.998,53.63,9,10,2,0.824,0.0017,133.0,17.4228,18.998,53.63
7233,7233,CsNaCoI2ClBr,Cs,Na,Co,Cl,Br,I,I,55,78,6,0.242,1.87,167.0,3.8939,132.905,301.7,11,12,3,1.228,0.971,102.0,5.1391,22.99,371.15,27,32,4,0.421,8.86,74.5,7.881,58.933,1768.15,17,18,3,0.479,0.00321,181.0,12.9676,35.453,172.31,35,45,4,0.474,3.12,196.0,11.8138,79.904,266.05,53,74,5,0.214,4.93,220.0,10.4513,126.904,386.65,53,74,5,0.214,4.93,220.0,10.4513,126.904,386.65
7234,7234,CsNaCoF2ClI,Cs,Na,Co,Cl,I,F,F,55,78,6,0.242,1.87,167.0,3.8939,132.905,301.7,11,12,3,1.228,0.971,102.0,5.1391,22.99,371.15,27,32,4,0.421,8.86,74.5,7.881,58.933,1768.15,17,18,3,0.479,0.00321,181.0,12.9676,35.453,172.31,53,74,5,0.214,4.93,220.0,10.4513,126.904,386.65,9,10,2,0.824,0.0017,133.0,17.4228,18.998,53.63,9,10,2,0.824,0.0017,133.0,17.4228,18.998,53.63
7235,7235,CsNaCoBr2ClI,Cs,Na,Co,Cl,I,Br,Br,55,78,6,0.242,1.87,167.0,3.8939,132.905,301.7,11,12,3,1.228,0.971,102.0,5.1391,22.99,371.15,27,32,4,0.421,8.86,74.5,7.881,58.933,1768.15,17,18,3,0.479,0.00321,181.0,12.9676,35.453,172.31,53,74,5,0.214,4.93,220.0,10.4513,126.904,386.65,35,45,4,0.474,3.12,196.0,11.8138,79.904,266.05,35,45,4,0.474,3.12,196.0,11.8138,79.904,266.05
7236,7236,CsNaCoCl2BrF,Cs,Na,Co,Br,F,Cl,Cl,55,78,6,0.242,1.87,167.0,3.8939,132.905,301.7,11,12,3,1.228,0.971,102.0,5.1391,22.99,371.15,27,32,4,0.421,8.86,74.5,7.881,58.933,1768.15,35,45,4,0.474,3.12,196.0,11.8138,79.904,266.05,9,10,2,0.824,0.0017,133.0,17.4228,18.998,53.63,17,18,3,0.479,0.00321,181.0,12.9676,35.453,172.31,17,18,3,0.479,0.00321,181.0,12.9676,35.453,172.31
7237,7237,CsNaCoI2BrF,Cs,Na,Co,Br,F,I,I,55,78,6,0.242,1.87,167.0,3.8939,132.905,301.7,11,12,3,1.228,0.971,102.0,5.1391,22.99,371.15,27,32,4,0.421,8.86,74.5,7.881,58.933,1768.15,35,45,4,0.474,3.12,196.0,11.8138,79.904,266.05,9,10,2,0.824,0.0017,133.0,17.4228,18.998,53.63,53,74,5,0.214,4.93,220.0,10.4513,126.904,386.65,53,74,5,0.214,4.93,220.0,10.4513,126.904,386.65
7238,7238,CsNaCoF2BrCl,Cs,Na,Co,Br,Cl,F,F,55,78,6,0.242,1.87,167.0,3.8939,132.905,301.7,11,12,3,1.228,0.971,102.0,5.1391,22.99,371.15,27,32,4,0.421,8.86,74.5,7.881,58.933,1768.15,35,45,4,0.474,3.12,196.0,11.8138,79.904,266.05,17,18,3,0.479,0.00321,181.0,12.9676,35.453,172.31,9,10,2,0.824,0.0017,133.0,17.4228,18.998,53.63,9,10,2,0.824,0.0017,133.0,17.4228,18.998,53.63
7239,7239,CsNaCoI2BrCl,Cs,Na,Co,Br,Cl,I,I,55,78,6,0.242,1.87,167.0,3.8939,132.905,301.7,11,12,3,1.228,0.971,102.0,5.1391,22.99,371.15,27,32,4,0.421,8.86,74.5,7.881,58.933,1768.15,35,45,4,0.474,3.12,196.0,11.8138,79.904,266.05,17,18,3,0.479,0.00321,181.0,12.9676,35.453,172.31,53,74,5,0.214,4.93,220.0,10.4513,126.904,386.65,53,74,5,0.214,4.93,220.0,10.4513,126.904,386.65
7240,7240,CsNaCoF2BrI,Cs,Na,Co,Br,I,F,F,55,78,6,0.242,1.87,167.0,3.8939,132.905,301.7,11,12,3,1.228,0.971,102.0,5.1391,22.99,371.15,27,32,4,0.421,8.86,74.5,7.881,58.933,1768.15,35,45,4,0.474,3.12,196.0,11.8138,79.904,266.05,53,74,5,0.214,4.93,220.0,10.4513,126.904,386.65,9,10,2,0.824,0.0017,133.0,17.4228,18.998,53.63,9,10,2,0.824,0.0017,133.0,17.4228,18.998,53.63
7241,7241,CsNaCoCl2BrI,Cs,Na,Co,Br,I,Cl,Cl,55,78,6,0.242,1.87,167.0,3.8939,132.905,301.7,11,12,3,1.228,0.971,102.0,5.1391,22.99,371.15,27,32,4,0.421,8.86,74.5,7.881,58.933,1768.15,35,45,4,0.474,3.12,196.0,11.8138,79.904,266.05,53,74,5,0.214,4.93,220.0,10.4513,126.904,386.65,17,18,3,0.479,0.00321,181.0,12.9676,35.453,172.31,17,18,3,0.479,0.00321,181.0,12.9676,35.453,172.31
7242,7242,CsNaCoCl2IF,Cs,Na,Co,I,F,Cl,Cl,55,78,6,0.242,1.87,167.0,3.8939,132.905,301.7,11,12,3,1.228,0.971,102.0,5.1391,22.99,371.15,27,32,4,0.421,8.86,74.5,7.881,58.933,1768.15,53,74,5,0.214,4.93,220.0,10.4513,126.904,386.65,9,10,2,0.824,0.0017,133.0,17.4228,18.998,53.63,17,18,3,0.479,0.00321,181.0,12.9676,35.453,172.31,17,18,3,0.479,0.00321,181.0,12.9676,35.453,172.31
7243,7243,CsNaCoBr2IF,Cs,Na,Co,I,F,Br,Br,55,78,6,0.242,1.87,167.0,3.8939,132.905,301.7,11,12,3,1.228,0.971,102.0,5.1391,22.99,371.15,27,32,4,0.421,8.86,74.5,7.881,58.933,1768.15,53,74,5,0.214,4.93,220.0,10.4513,126.904,386.65,9,10,2,0.824,0.0017,133.0,17.4228,18.998,53.63,35,45,4,0.474,3.12,196.0,11.8138,79.904,266.05,35,45,4,0.474,3.12,196.0,11.8138,79.904,266.05
7244,7244,CsNaCoF2ICl,Cs,Na,Co,I,Cl,F,F,55,78,6,0.242,1.87,167.0,3.8939,132.905,301.7,11,12,3,1.228,0.971,102.0,5.1391,22.99,371.15,27,32,4,0.421,8.86,74.5,7.881,58.933,1768.15,53,74,5,0.214,4.93,220.0,10.4513,126.904,386.65,17,18,3,0.479,0.00321,181.0,12.9676,35.453,172.31,9,10,2,0.824,0.0017,133.0,17.4228,18.998,53.63,9,10,2,0.824,0.0017,133.0,17.4228,18.998,53.63
7245,7245,CsNaCoBr2ICl,Cs,Na,Co,I,Cl,Br,Br,55,78,6,0.242,1.87,167.0,3.8939,132.905,301.7,11,12,3,1.228,0.971,102.0,5.1391,22.99,371.15,27,32,4,0.421,8.86,74.5,7.881,58.933,1768.15,53,74,5,0.214,4.93,220.0,10.4513,126.904,386.65,17,18,3,0.479,0.00321,181.0,12.9676,35.453,172.31,35,45,4,0.474,3.12,196.0,11.8138,79.904,266.05,35,45,4,0.474,3.12,196.0,11.8138,79.904,266.05
7246,7246,CsNaCoF2IBr,Cs,Na,Co,I,Br,F,F,55,78,6,0.242,1.87,167.0,3.8939,132.905,301.7,11,12,3,1.228,0.971,102.0,5.1391,22.99,371.15,27,32,4,0.421,8.86,74.5,7.881,58.933,1768.15,53,74,5,0.214,4.93,220.0,10.4513,126.904,386.65,35,45,4,0.474,3.12,196.0,11.8138,79.904,266.05,9,10,2,0.824,0.0017,133.0,17.4228,18.998,53.63,9,10,2,0.824,0.0017,133.0,17.4228,18.998,53.63
7247,7247,CsNaCoCl2IBr,Cs,Na,Co,I,Br,Cl,Cl,55,78,6,0.242,1.87,167.0,3.8939,132.905,301.7,11,12,3,1.228,0.971,102.0,5.1391,22.99,371.15,27,32,4,0.421,8.86,74.5,7.881,58.933,1768.15,53,74,5,0.214,4.93,220.0,10.4513,126.904,386.65,35,45,4,0.474,3.12,196.0,11.8138,79.904,266.05,17,18,3,0.479,0.00321,181.0,12.9676,35.453,172.31,17,18,3,0.479,0.00321,181.0,12.9676,35.453,172.31
7248,7248,CsNaCrBr2FCl,Cs,Na,Cr,F,Cl,Br,Br,55,78,6,0.242,1.87,167.0,3.8939,132.905,301.7,11,12,3,1.228,0.971,102.0,5.1391,22.99,371.15,24,28,4,0.449,7.15,67.0,6.7665,51.996,2130.15,9,10,2,0.824,0.0017,133.0,17.4228,18.998,53.63,17,18,3,0.479,0.00321,181.0,12.9676,35.453,172.31,35,45,4,0.474,3.12,196.0,11.8138,79.904,266.05,35,45,4,0.474,3.12,196.0,11.8138,79.904,266.05
7249,7249,CsNaCrI2FCl,Cs,Na,Cr,F,Cl,I,I,55,78,6,0.242,1.87,167.0,3.8939,132.905,301.7,11,12,3,1.228,0.971,102.0,5.1391,22.99,371.15,24,28,4,0.449,7.15,67.0,6.7665,51.996,2130.15,9,10,2,0.824,0.0017,133.0,17.4228,18.998,53.63,17,18,3,0.479,0.00321,181.0,12.9676,35.453,172.31,53,74,5,0.214,4.93,220.0,10.4513,126.904,386.65,53,74,5,0.214,4.93,220.0,10.4513,126.904,386.65
7250,7250,CsNaCrCl2FBr,Cs,Na,Cr,F,Br,Cl,Cl,55,78,6,0.242,1.87,167.0,3.8939,132.905,301.7,11,12,3,1.228,0.971,102.0,5.1391,22.99,371.15,24,28,4,0.449,7.15,67.0,6.7665,51.996,2130.15,9,10,2,0.824,0.0017,133.0,17.4228,18.998,53.63,35,45,4,0.474,3.12,196.0,11.8138,79.904,266.05,17,18,3,0.479,0.00321,181.0,12.9676,35.453,172.31,17,18,3,0.479,0.00321,181.0,12.9676,35.453,172.31
7251,7251,CsNaCrI2FBr,Cs,Na,Cr,F,Br,I,I,55,78,6,0.242,1.87,167.0,3.8939,132.905,301.7,11,12,3,1.228,0.971,102.0,5.1391,22.99,371.15,24,28,4,0.449,7.15,67.0,6.7665,51.996,2130.15,9,10,2,0.824,0.0017,133.0,17.4228,18.998,53.63,35,45,4,0.474,3.12,196.0,11.8138,79.904,266.05,53,74,5,0.214,4.93,220.0,10.4513,126.904,386.65,53,74,5,0.214,4.93,220.0,10.4513,126.904,386.65
7252,7252,CsNaCrCl2FI,Cs,Na,Cr,F,I,Cl,Cl,55,78,6,0.242,1.87,167.0,3.8939,132.905,301.7,11,12,3,1.228,0.971,102.0,5.1391,22.99,371.15,24,28,4,0.449,7.15,67.0,6.7665,51.996,2130.15,9,10,2,0.824,0.0017,133.0,17.4228,18.998,53.63,53,74,5,0.214,4.93,220.0,10.4513,126.904,386.65,17,18,3,0.479,0.00321,181.0,12.9676,35.453,172.31,17,18,3,0.479,0.00321,181.0,12.9676,35.453,172.31
7253,7253,CsNaCrBr2FI,Cs,Na,Cr,F,I,Br,Br,55,78,6,0.242,1.87,167.0,3.8939,132.905,301.7,11,12,3,1.228,0.971,102.0,5.1391,22.99,371.15,24,28,4,0.449,7.15,67.0,6.7665,51.996,2130.15,9,10,2,0.824,0.0017,133.0,17.4228,18.998,53.63,53,74,5,0.214,4.93,220.0,10.4513,126.904,386.65,35,45,4,0.474,3.12,196.0,11.8138,79.904,266.05,35,45,4,0.474,3.12,196.0,11.8138,79.904,266.05
7254,7254,CsNaCrBr2ClF,Cs,Na,Cr,Cl,F,Br,Br,55,78,6,0.242,1.87,167.0,3.8939,132.905,301.7,11,12,3,1.228,0.971,102.0,5.1391,22.99,371.15,24,28,4,0.449,7.15,67.0,6.7665,51.996,2130.15,17,18,3,0.479,0.00321,181.0,12.9676,35.453,172.31,9,10,2,0.824,0.0017,133.0,17.4228,18.998,53.63,35,45,4,0.474,3.12,196.0,11.8138,79.904,266.05,35,45,4,0.474,3.12,196.0,11.8138,79.904,266.05
7255,7255,CsNaCrI2ClF,Cs,Na,Cr,Cl,F,I,I,55,78,6,0.242,1.87,167.0,3.8939,132.905,301.7,11,12,3,1.228,0.971,102.0,5.1391,22.99,371.15,24,28,4,0.449,7.15,67.0,6.7665,51.996,2130.15,17,18,3,0.479,0.00321,181.0,12.9676,35.453,172.31,9,10,2,0.824,0.0017,133.0,17.4228,18.998,53.63,53,74,5,0.214,4.93,220.0,10.4513,126.904,386.65,53,74,5,0.214,4.93,220.0,10.4513,126.904,386.65
7256,7256,CsNaCrF2ClBr,Cs,Na,Cr,Cl,Br,F,F,55,78,6,0.242,1.87,167.0,3.8939,132.905,301.7,11,12,3,1.228,0.971,102.0,5.1391,22.99,371.15,24,28,4,0.449,7.15,67.0,6.7665,51.996,2130.15,17,18,3,0.479,0.00321,181.0,12.9676,35.453,172.31,35,45,4,0.474,3.12,196.0,11.8138,79.904,266.05,9,10,2,0.824,0.0017,133.0,17.4228,18.998,53.63,9,10,2,0.824,0.0017,133.0,17.4228,18.998,53.63
7257,7257,CsNaCrI2ClBr,Cs,Na,Cr,Cl,Br,I,I,55,78,6,0.242,1.87,167.0,3.8939,132.905,301.7,11,12,3,1.228,0.971,102.0,5.1391,22.99,371.15,24,28,4,0.449,7.15,67.0,6.7665,51.996,2130.15,17,18,3,0.479,0.00321,181.0,12.9676,35.453,172.31,35,45,4,0.474,3.12,196.0,11.8138,79.904,266.05,53,74,5,0.214,4.93,220.0,10.4513,126.904,386.65,53,74,5,0.214,4.93,220.0,10.4513,126.904,386.65
